0,1,2
Arthur Conan Doyle,/people/person/places_lived./people/place_lived/location,Edinburgh
Arthur Conan Doyle,/people/person/profession,Author
Screenwriter,/people/profession/people_with_this_profession,Arthur Conan Doyle
Arthur Conan Doyle,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Arthur Conan Doyle,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport,Cricket
Arthur Conan Doyle,/people/person/place_of_birth,Edinburgh
Arthur Conan Doyle,/people/person/profession,Politician
Politician,/people/profession/people_with_this_profession,Arthur Conan Doyle
Poet,/people/profession/people_with_this_profession,Arthur Conan Doyle
Author,/people/profession/people_with_this_profession,Arthur Conan Doyle
Physician,/people/profession/people_with_this_profession,Arthur Conan Doyle
Arthur Conan Doyle,/people/person/ethnicity,Irish people in Great Britain
Arthur Conan Doyle,/people/person/profession,Screenwriter
Olivia Newton-John,/people/person/ethnicity,Germans
Olivia Newton-John,/people/person/nationality,United Kingdom
Olivia Newton-John,/people/person/profession,Songwriter
Germans,/people/ethnicity/people,Olivia Newton-John
Actor,/people/profession/people_with_this_profession,Olivia Newton-John
Olivia Newton-John,/people/person/gender,Female
Olivia Newton-John,/people/person/place_of_birth,Cambridge
Olivia Newton-John,/people/person/nationality,Australia
Olivia Newton-John,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Olivia Newton-John,/people/person/ethnicity,Welsh people
Welsh people,/people/ethnicity/people,Olivia Newton-John
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Olivia Newton-John
Cambridge,/location/location/people_born_here,Olivia Newton-John
Olivia Newton-John,/people/person/profession,Actor
Songwriter,/people/profession/people_with_this_profession,Olivia Newton-John
Author,/people/profession/people_with_this_profession,Colin Wilson
Colin Wilson,/people/person/profession,Film producer
Colin Wilson,/people/person/nationality,United Kingdom
Colin Wilson,/people/person/gender,Male
Colin Wilson,/people/person/profession,Author
Film producer,/people/profession/people_with_this_profession,Colin Wilson
Colin Wilson,/people/person/place_of_birth,Leicester
Writer,/people/profession/people_with_this_profession,Colin Wilson
Leicester,/location/location/people_born_here,Colin Wilson
Colin Wilson,/people/person/profession,Writer
Robert Shaw,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,Robert Shaw
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Robert Shaw
Robert Shaw,/people/person/nationality,United Kingdom
Robert Shaw,/people/person/ethnicity,English people
Robert Shaw,/people/person/gender,Male
Robert Shaw,/people/person/profession,Actor
Robert Shaw,/people/person/education./education/education/institution,Royal Academy of Dramatic Art
English people,/people/ethnicity/people,Robert Shaw
Spike Stent,/people/person/nationality,United Kingdom
Hampshire,/location/location/people_born_here,Spike Stent
Spike Stent,/people/person/place_of_birth,Hampshire
Spike Stent,/people/person/profession,Audio engineer
Spike Stent,/people/person/gender,Male
Audio engineer,/people/profession/people_with_this_profession,Spike Stent
Playwright,/people/profession/people_with_this_profession,Steven Berkoff
Steven Berkoff,/people/person/nationality,United Kingdom
Writer,/people/profession/people_with_this_profession,Steven Berkoff
Actor,/people/profession/people_with_this_profession,Steven Berkoff
Steven Berkoff,/people/person/gender,Male
Steven Berkoff,/people/person/profession,Writer
Stepney,/location/location/people_born_here,Steven Berkoff
Steven Berkoff,/people/person/profession,Actor
Screenwriter,/people/profession/people_with_this_profession,Steven Berkoff
Jewish people,/people/ethnicity/people,Steven Berkoff
Steven Berkoff,/people/person/ethnicity,Jewish people
Steven Berkoff,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Steven Berkoff,/people/person/place_of_birth,Stepney
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Steven Berkoff
Steven Berkoff,/people/person/profession,Playwright
Steven Berkoff,/people/person/profession,Screenwriter
Steven Berkoff,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Steven Berkoff
Audrey Hepburn,/people/person/profession,Model
Audrey Hepburn,/people/person/nationality,United Kingdom
Audrey Hepburn,/people/person/languages,English
Audrey Hepburn,/people/person/gender,Female
Dutch people,/people/ethnicity/people,Audrey Hepburn
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Audrey Hepburn
Actor,/people/profession/people_with_this_profession,Audrey Hepburn
Audrey Hepburn,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Audrey Hepburn,/people/person/profession,Actor
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Audrey Hepburn
Audrey Hepburn,/people/person/ethnicity,Dutch people
Model,/people/profession/people_with_this_profession,Audrey Hepburn
Audrey Hepburn,/people/person/ethnicity,Irish people
Audrey Hepburn,/people/person/languages,Dutch language
Audrey Hepburn,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Irish people,/people/ethnicity/people,Audrey Hepburn
Guitarist,/people/profession/people_with_this_profession,The Edge
The Edge,/people/person/nationality,United Kingdom
The Edge,/people/person/profession,Songwriter
Musician,/people/profession/people_with_this_profession,The Edge
The Edge,/people/person/profession,Guitarist
The Edge,/people/person/nationality,England
Songwriter,/people/profession/people_with_this_profession,The Edge
The Edge,/people/person/profession,Musician
The Edge,/people/person/spouse_s./people/marriage/type_of_union,Marriage
The Edge,/people/person/places_lived./people/place_lived/location,County Dublin
The Edge,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,The Edge
Sienna Guillory,/people/person/nationality,United Kingdom
Sienna Guillory,/people/person/places_lived./people/place_lived/location,Fulham
Model,/people/profession/people_with_this_profession,Sienna Guillory
Sienna Guillory,/people/person/place_of_birth,Kettering
Sienna Guillory,/people/person/profession,Actor
Actor,/people/profession/people_with_this_profession,Sienna Guillory
Sienna Guillory,/people/person/ethnicity,Jewish people
Sienna Guillory,/people/person/education./education/education/institution,Gresham's School
Sienna Guillory,/people/person/profession,Model
Sienna Guillory,/people/person/gender,Female
Sienna Guillory,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Sienna Guillory,/people/person/languages,English
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Sienna Guillory
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Sienna Guillory
Sienna Guillory,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jewish people,/people/ethnicity/people,Sienna Guillory
Sienna Guillory,/people/person/places_lived./people/place_lived/location,Kettering
Kettering,/location/location/people_born_here,Sienna Guillory
Film director,/people/profession/people_with_this_profession,Nick Park
Nick Park,/people/person/nationality,United Kingdom
Nick Park,/people/person/nationality,England
Nick Park,/people/person/profession,Film producer
Animator,/people/profession/people_with_this_profession,Nick Park
Nick Park,/people/person/profession,Film director
Film producer,/people/profession/people_with_this_profession,Nick Park
Television producer,/people/profession/people_with_this_profession,Nick Park
Nick Park,/people/person/profession,Animator
Nick Park,/people/person/profession,Television producer
Nick Park,/people/person/gender,Male
Nick Park,/people/person/religion,Catholicism
English people,/people/ethnicity/people,Nick Park
Nick Park,/people/person/ethnicity,English people
Nick Park,/people/person/profession,Screenwriter
Screenwriter,/people/profession/people_with_this_profession,Nick Park
Eric Fellner,/people/person/employment_history./business/employment_tenure/company,Working Title Films
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Eric Fellner
Eric Fellner,/people/person/nationality,United Kingdom
Eric Fellner,/people/person/gender,Male
Eric Fellner,/people/person/spouse_s./people/marriage/type_of_union,Marriage
England,/location/location/people_born_here,Eric Fellner
English people,/people/ethnicity/people,Eric Fellner
Television producer,/people/profession/people_with_this_profession,Eric Fellner
Eric Fellner,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Eric Fellner,/people/person/profession,Film producer
Film producer,/people/profession/people_with_this_profession,Eric Fellner
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Eric Fellner
Eric Fellner,/people/person/ethnicity,English people
Eric Fellner,/people/person/place_of_birth,England
Eric Fellner,/people/person/profession,Television producer
Jack Bruce,/people/person/nationality,United Kingdom
Jack Bruce,/people/person/profession,Musician
Jack Bruce,/people/person/education./education/education/institution,Royal Conservatoire of Scotland
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jack Bruce
Actor,/people/profession/people_with_this_profession,Jack Bruce
Bassist,/people/profession/people_with_this_profession,Jack Bruce
Songwriter,/people/profession/people_with_this_profession,Jack Bruce
Jack Bruce,/people/person/gender,Male
Jack Bruce,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Musician,/people/profession/people_with_this_profession,Jack Bruce
Jack Bruce,/people/person/profession,Songwriter
Jack Bruce,/people/person/profession,Actor
Jack Bruce,/people/person/profession,Bassist
Warren Beatty,/people/person/spouse_s./people/marriage/spouse,Julie Christie
Julie Christie,/people/person/languages,English
Julie Christie,/people/person/nationality,United Kingdom
Julie Christie,/people/person/ethnicity,British people
Julie Christie,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
British people,/people/ethnicity/people,Julie Christie
Julie Christie,/people/person/profession,Actor
Julie Christie,/people/person/places_lived./people/place_lived/location,Assam
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Julie Christie
Julie Christie,/people/person/spouse_s./people/marriage/spouse,Warren Beatty
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Julie Christie
Julie Christie,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Julie Christie,/people/person/spouse_s./people/marriage/location_of_ceremony,India
Actor,/people/profession/people_with_this_profession,Julie Christie
Julie Christie,/people/person/education./education/education/institution,Royal Central School of Speech and Drama
Julie Christie,/people/person/religion,Anglicanism
Julie Christie,/people/person/gender,Female
Dudley Moore,/people/person/profession,Actor
Dudley Moore,/people/person/education./education/education/institution,University of Oxford
Dudley Moore,/people/person/nationality,United Kingdom
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Dudley Moore
Dudley Moore,/people/person/profession,Musician
Dudley Moore,/people/person/gender,Male
Dudley Moore,/people/person/place_of_birth,Hammersmith
Musician,/people/profession/people_with_this_profession,Dudley Moore
Dudley Moore,/people/person/profession,Comedian
Tuesday Weld,/people/person/spouse_s./people/marriage/spouse,Dudley Moore
